,id,question,alternatives,label,has_figure
93,questao_94,"## Um método simples para avaliar o teor de sacarose e CO2 em refrigerantes
O consumo exagerado de refrigerantes é preocupante, pois contribui para o aumento de casos de obesidade e diabetes. Considere dois refrigerantes enlatados, um comum e um diet, e que ambos possuam a mesma quantidade de aditivos, exceto pela presença de açúcar. O refrigerante comum contém basicamente água carbonatada e grande quantidade de açúcar; já o refrigerante diet tem água carbonatada e adoçantes, cujas massas são muito pequenas.
Entre as duas versões apresentadas, o refrigerante comum possui","['maior densidade.', 'menor viscosidade.', 'maior volume de gás dissolvido.', 'menor massa de solutos dissolvidos.', 'maior temperatura de congelamento.']",A,False
94,questao_95,"O descarte de detergentes comuns nos esgotos domésticos ocasiona a formação de uma camada de espuma que impede a entrada de oxigênio na água. Os microrganismos que vivem nessas águas não são capazes de quebrar moléculas ramificadas, ocorrendo assim um desequilíbrio ambiental nos rios. A fórmula a seguir representa a estrutura química de um tensoativo presente na composição de um detergente não biodegradável.
[[placeholder]]
## Tensoativo não biodegradável
Qual modificação química na estrutura desse tensoativo o tornaria um detergente biodegradável?","['Retirar a parte polar da molécula.', 'Eliminar as insaturações do anel aromático.', 'Trocar o grupo aniônico por um grupo neutro.', 'Alterar o grupo aniônico por um grupo catiônico.', 'Modificar a cadeia carbônica para cadeia normal.']",E,True
95,questao_96,"## Avaliação de substâncias genotóxicas
### Micronúcleos em células tumorais: biologia e implicações para a tumorigênese
O ensaio de micronúcleos é um teste de avaliação de genotoxicidade que associa a presença de micronúcleos (pequenos núcleos que aparecem próximo aos núcleos das células) com lesões genéticas. Os micronúcleos são fragmentos de DNA encapsulados, provenientes do fuso mitótico durante a divisão celular.
Os micronúcleos se originam dos(as)","['nucléolos.', 'lisossomos.', 'ribossomos.', 'mitocôndrias.', 'cromossomos.']",E,False
96,questao_97,"O petróleo é uma matéria-prima muito valiosa e métodos geofísicos são úteis na sua prospecção. É possível identificar a composição de materiais estratificados medindo-se a velocidade de propagação do som (onda mecânica) através deles. Considere que uma camada de 450 metros de um líquido se encontra presa no subsolo entre duas camadas rochosas, conforme o esquema. Um pulso acústico (que gera uma vibração mecânica) é emitido a partir da superfície do solo, onde são posteriormente recebidas duas vibrações refletidas (ecos). A primeira corresponde à reflexão do pulso na interface superior do líquido com a camada rochosa. A segunda vibração deve-se à reflexão do pulso na interface inferior. O tempo entre a emissão do pulso e a chegada do primeiro eco é de 0,5 segundo. O segundo eco chega 1,1 segundo após a emissão do pulso.
[[placeholder]]
A velocidade do som na camada líquida, em metro por segundo, é","['270.', '540.', '818.', '1 500.', '1 800.']",D,True
97,questao_98,"O manual de um automóvel alerta sobre os cuidados em relação à pressão do ar no interior dos pneus. Recomenda-se que a pressão seja verificada com os pneus frios (à temperatura ambiente). Um motorista, desatento a essa informação, realizou uma viagem longa sobre o asfalto quente e, em seguida, verificou que a pressão P zero no interior dos pneus não era a recomendada pelo fabricante. Na ocasião, a temperatura dos pneus era T zero. Após um longo período em repouso, os pneus do carro atingiram a temperatura ambiente T. Durante o resfriamento, não há alteração no volume dos pneus e na quantidade de ar no seu interior. Considere o ar dos pneus um gás perfeito (também denominado gás ideal).
Durante o processo de resfriamento, os valores de pressão em relação à temperatura (P versus T) são representados pelo gráfico:","['[[placeholder]]', '[[placeholder]]', '[[placeholder]]', '[[placeholder]]', '[[placeholder]]']",E,True
98,questao_99,"## Pais com síndrome de Down
### Três anos após dar à luz, mãe portadora de síndrome de Down revela detalhes de seu dia a dia
A síndrome de Down é uma alteração genética associada à trissomia do cromossomo 21, ou seja, o indivíduo possui três cromossomos 21 e não um par, como é normal. Isso ocorre pela união de um gameta contendo um cromossomo 21 com um gameta possuidor de dois cromossomos 21. Embora, normalmente, as mulheres com a síndrome sejam estéreis, em 2008, no interior de São Paulo, uma delas deu à luz uma menina sem a síndrome de Down.
Sabendo disso, um jovem casal, ambos com essa síndrome, procura um médico especialista para aconselhamento genético porque querem ter um bebê.
O médico informa ao casal que, com relação ao cromossomo 21, os zigotos formados serão","['todos normais.', 'todos tetrassômicos.', 'apenas normais ou tetrassômicos.', 'apenas trissômicos ou tetrassômicos.', 'normais, trissômicos ou tetrassômicos.']",E,False
99,questao_100,"Para que uma molécula dê origem a um medicamento de administração oral, além de apresentar atividade farmacológica, deve ser capaz de atingir o local de ação. Para tanto, essa molécula não deve se degradar no estômago (onde o meio é fortemente ácido e há várias enzimas que reagem mediante catálise ácida), deve ser capaz de atravessar as membranas celulares e ser solúvel no plasma sanguíneo (sistema aquoso). Para os fármacos cujas estruturas são formadas por cadeias carbônicas longas contendo pelo menos um grupamento amino, um recurso tecnológico empregado é sua conversão no cloridrato correspondente. Essa conversão é representada, de forma genérica, pela equação química:
[[placeholder]]
O aumento da eficiência de circulação do fármaco no sangue, promovido por essa conversão, deve-se ao incremento de seu(sua)","['basicidade.', 'lipofilicidade.', 'caráter iônico.', 'cadeia carbônica.', 'estado de oxidação.']",C,True
100,questao_101,"## Toxicidade do cianeto
### Biologia molecular da célula
A produção de ATP depende do gradiente de prótons gerado pela cadeia respiratória. Nessas reações, conforme o esquema, os elétrons provenientes da oxidação do NADH em NAD de carga positiva percorrem a cadeia até chegarem à citocromo c oxidase reduzindo o Fe de carga 3 positiva a Fe de carga 2 positiva. O oxigênio atua como aceptor final desses elétrons formando água. O cianeto é uma espécie química altamente tóxica que tem grande afinidade pelo Fe de carga 3 positiva. Quando células são expostas ao cianeto, ele se liga ao sítio de Fe de carga 3 positiva da citocromo c oxidase, impedindo a sua conversão em Fe de carga 2 positiva e bloqueando a cadeia respiratória.
[[placeholder]]
Esse bloqueio aumenta a concentração celular de","['ATP.', 'água.', 'NADH.', 'dióxido de carbono.', 'citocromo c oxidase.']",C,True
101,questao_102,"Os cientistas conseguem determinar a idade de um fóssil com menos de 40 000 anos de idade utilizando o método do carbono-14 ou carbono radioativo. Isso é feito a partir da relação existente entre a quantidade de carbono-14 restante no fóssil e a quantidade de carbono-14 em uma espécie semelhante atual. Apesar de sofrer decaimento radioativo, a quantidade de carbono-14 na atmosfera, em particular em moléculas de CO2, é praticamente constante, devido à incidência dos raios cósmicos que atingem a Terra a todo instante. Assim, por fazerem parte do ciclo do carbono, animais e vegetais mantêm uma quantidade praticamente constante de carbono-14 em sua constituição enquanto estão vivos. Porém, quando morrem, cessa a entrada de carbono no organismo e esse número vai diminuindo à medida que o carbono-14 vai decaindo radioativamente. A meia-vida do carbono-14, isto é, o tempo necessário para que metade dos átomos radioativos de uma amostra decaia, é constante e de aproximadamente 5 730 anos.
Para descobrir a idade de um fóssil que não poderia ter mais de 40 000 anos, é relevante determinar","['a meia-vida do carbono-14.', 'se o fóssil é animal ou vegetal.', 'se o fóssil tem mais de 5 730 anos.', 'a quantidade de carbono-14 presente no fóssil.', 'a relação entre as quantidades de carbono-14 em uma parte do fóssil e no fóssil todo.']",D,False
102,questao_103,"Uma concessionária é responsável por um trecho de 480 quilômetros de uma rodovia. Nesse trecho foram construídas 10 praças de pedágio, onde funcionários recebem os pagamentos nas cabines de cobrança. Também existe o serviço automático, em que os veículos providos de um dispositivo passam por uma cancela, que se abre automaticamente, evitando filas e diminuindo o tempo de viagem. Segundo a concessionária, o tempo médio para efetuar a passagem em uma cabine é de 3 minutos, e as velocidades máximas permitidas na rodovia são 100 quilômetros por hora, para veículos leves, e 80 quilômetros por hora, para veículos de grande porte.
Considere um carro e um caminhão viajando, ambos com velocidades constantes e iguais às máximas permitidas, e que somente o caminhão tenha o serviço automático de cobrança.
Comparado ao caminhão, quantos minutos a menos o carro leva para percorrer toda a rodovia?","['30', '42', '72', '288', '360']",B,False
103,questao_104,"## Ancient Soil Chemists of the Amazon
Os solos amazônicos, ricos em silicato, não são apropriados para o cultivo por serem incapazes de reter nutrientes. Contudo, descobertas arqueológicas têm demonstrado que os antigos habitantes da Amazônia dominavam a técnica de preparo de um insumo agrícola natural, denominado terra preta. Esse insumo era constituído principalmente de uma espécie de biocarvão (biochar) obtido da queima de matéria orgânica, como troncos de árvores, pedaços de ossos e esterco, capaz de manter um solo fértil por anos.
Admite-se que o efeito do biocarvão na fertilização do solo estava, em parte, relacionado à presença de grupos orgânicos do tipo carboxilato em sua superfície, carregados negativamente (ligação simples COO de carga negativa). Esses grupos atraem íons positivos necessários como nutrientes, tais quais os provenientes do potássio, do cálcio e do magnésio, além de micronutrientes, como zinco e ferro. Essa ligação no solo fertilizado é predominantemente iônica, conforme ilustra a figura, em que M de carga n positiva representa os cátions metálicos. De acordo com a escala de Pauling, a eletronegatividade do elemento oxigênio é igual a 3,44.
[[placeholder]]
O quadro apresenta os valores de eletronegatividade desses cinco elementos metálicos.

| Elemento metálico    | Eletronegatividade    |
|:---------------------|:----------------------|
| K                    | 0,82                  |
| Ca                   | 1,00                  |
| Mg                   | 1,31                  |
| Zn                   | 1,65                  |
| Fe                   | 1,83                  |

O cátion que resultará em uma interação de maior caráter iônico com o ânion carboxilato será aquele proveniente do elemento","['potássio.', 'cálcio.', 'magnésio.', 'zinco.', 'ferro.']",A,True
104,questao_105,"Em uma indústria alimentícia, para produção de doce de leite, utiliza-se um tacho de parede oca com uma entrada para vapor de água a 120 graus Celsius e uma saída para água líquida em equilíbrio com o vapor a 100 graus Celsius. Ao passar pela parte oca do tacho, o vapor de água transforma-se em líquido, liberando energia. A parede transfere essa energia para o interior do tacho, resultando na evaporação de água e consequente concentração do produto.
No processo de concentração do produto, é utilizada energia proveniente","['somente do calor latente de vaporização.', 'somente do calor latente de condensação.', 'do calor sensível e do calor latente de vaporização.', 'do calor sensível e do calor latente de condensação.', 'do calor latente de condensação e do calor latente de vaporização.']",D,False
105,questao_106,"A gasolina é uma mistura de hidrocarbonetos de cadeias saturadas contendo de 8 a 12 átomos de carbono. Além disso, a gasolina de alto desempenho deve conter elevados teores de hidrocarbonetos de cadeias ramificadas, de forma a resistir à compressão e entrar em ignição apenas quando a vela aciona uma centelha elétrica no motor. No quadro, estão apresentados compostos que podem ser utilizados como combustíveis.

| Composto    | Nomenclatura              |
|:------------|:--------------------------|
| I           | n-decano                  |
| II          | n-heptano                 |
| III         | 2,2,4-trimetilpentano     |
| IV          | 3-etil-4-metilex-1-eno    |
| V           | 3-etil-2-metilpentan-1-ol |

Entre esses compostos, aquele que conferirá maior desempenho como combustível é o","['1.', '2.', '3.', '4.', '5.']",C,False
106,questao_107,"## Cartilha de limpeza urbana
De acordo com a Constituição Federal, é competência dos municípios o gerenciamento dos serviços de limpeza e coleta dos resíduos urbanos (lixo). No entanto, há relatos de que parte desse lixo acaba sendo incinerado, liberando substâncias tóxicas para o ambiente e causando acidentes por explosões, principalmente quando ocorre a incineração de frascos de aerossóis (por exemplo: desodorantes, inseticidas e repelentes). A temperatura elevada provoca a vaporização de todo o conteúdo dentro desse tipo de frasco, aumentando a pressão em seu interior até culminar na explosão da embalagem.
Suponha um frasco metálico de um aerossol de capacidade igual a 100 mililitros, contendo 0,1 mol de produtos gasosos à temperatura de 650 graus Celsius, no momento da explosão.
Considere: R = 0,082 (L⋅atm)/(mol⋅K).
A pressão, em atmosfera, dentro do frasco, no momento da explosão, é mais próxima de","['756.', '533.', '76.', '53.', '13.']",C,False
107,questao_108,"O circuito com três lâmpadas incandescentes idênticas, representado na figura, consiste em uma associação mista de resistores. Cada lâmpada (L1, L2 e L3) é associada, em paralelo, a um resistor de resistência R, formando um conjunto. Esses conjuntos são associados em série, tendo todas as lâmpadas o mesmo brilho quando ligadas à fonte de energia. Após vários dias em uso, apenas a lâmpada L2 queima, enquanto as demais permanecem acesas.
[[placeholder]]
Em relação à situação em que todas as lâmpadas funcionam, após a queima de L2, os brilhos das lâmpadas serão","['os mesmos.', 'mais intensos.', 'menos intensos.', 'menos intenso para L1 e o mesmo para L3.', 'mais intenso para L1 e menos intenso para L3.']",C,True
108,questao_109,"Uma equipe de segurança do transporte de uma empresa avalia o comportamento das tensões que aparecem em duas cordas horizontais, 1 e 2, usadas para prender uma carga de massa M igual a 200 quilogramas na carroceria, conforme a ilustração. Quando o caminhão parte do repouso, sua aceleração é constante e igual a 3 metros por segundo ao quadrado e, quando ele é freado bruscamente, sua frenagem é constante e igual a 5 metros por segundo ao quadrado. Em ambas as situações, a carga encontra-se na iminência de movimento, e o sentido do movimento do caminhão está indicado na figura. O coeficiente de atrito estático entre a caixa e o assoalho da carroceria é igual a 0,2. Considere a aceleração da gravidade igual a 10 metros por segundo ao quadrado, as tensões iniciais nas cordas iguais a zero e as duas cordas ideais.
[[placeholder]]
Nas situações de aceleração e frenagem do caminhão, as tensões nas cordas 1 e 2, em newton, serão","['aceleração: T1 = 0 e T2 = 200; frenagem: T1 = 600 e T2 = 0.', 'aceleração: T1 = 0 e T2 = 200; frenagem: T1 = 1 400 e T2 = 0.', 'aceleração: T1 = 0 e T2 = 600; frenagem: T1 = 600 e T2 = 0.', 'aceleração: T1 = 560 e T2 = 0; frenagem: T1 = 0 e T2 = 960.', 'aceleração: T1 = 640 e T2 = 0; frenagem: T1 = 0 e T2 = 1 040.']",A,True
109,questao_110,"A biorremediação designa tratamentos que usam organismos para reduzir a quantidade de substâncias tóxicas no ambiente ou degradá-las em substâncias não tóxicas ou de menor toxicidade. Uma planta aquática, o aguapé, tem sido utilizada para a biorremediação de ambientes contaminados por metais tóxicos. Sabe-se que esses poluentes serão captados para dentro do corpo do vegetal.
Dentro do corpo do vegetal, esses contaminantes serão","['digeridos por enzimas.', 'acumulados nos tecidos.', 'eliminados pelos estômatos.', 'metabolizados por glândulas.', 'utilizados como fonte energética.']",B,False
110,questao_111,"O ciclo do nitrogênio é composto por várias etapas, conforme a figura, sendo cada uma desempenhada por um grupo específico de microrganismos.
[[placeholder]]
Se o grupo dos microrganismos decompositores fosse exterminado, qual etapa não ocorreria?","['1', '2', '3', '4', '5']",B,True
111,questao_112,"## O tripulante de aeronaves e a radiação ionizante
Os raios cósmicos são fontes de radiação ionizante potencialmente perigosas para o organismo humano. Para quantificar a dose de radiação recebida, utiliza-se o sievert, definido como a unidade de energia recebida por unidade de massa. A exposição à radiação proveniente de raios cósmicos aumenta com a altitude, o que pode representar um problema para as tripulações de aeronaves. Recentemente, foram realizadas medições acuradas das doses de radiação ionizante para voos entre Rio de Janeiro e Roma. Os resultados têm indicado que a dose média de radiação recebida na fase de cruzeiro (que geralmente representa 80 por cento do tempo total de voo) desse trecho intercontinental é 2 microsieverts por hora. As normas internacionais da aviação civil limitam em 1 000 horas por ano o tempo de trabalho para as tripulações que atuem em voos intercontinentais. Considere que a dose de radiação ionizante para uma radiografia torácica é estimada em 0,2 milisievert.
A quantas radiografias torácicas corresponde a dose de radiação ionizante à qual um tripulante que atue no trecho Rio de Janeiro–Roma é exposto ao longo de um ano?","['8', '10', '80', '100', '1 000']",A,False
112,questao_113,"Estima-se que entre 1 por cento e 5 por cento da energia solar que atinge a atmosfera terrestre é assimilada pelos vegetais. Por meio da fotossíntese, os vegetais sintetizam compostos de alto teor energético, como a glicose (C6H12O6) e o ATP (adenosina trifosfato), a partir de dióxido de carbono (CO2) e água (H2O), que têm baixo teor energético. Simplificadamente, a equação não balanceada da reação de fotossíntese pode ser descrita como:
[[placeholder]]
Uma vez que a fotossíntese interfere na composição atmosférica, seu entendimento é essencial para se compreender o ciclo dos gases na atmosfera e como eles afetam o clima global do planeta.
O processo ilustrado","['é fundamental para a redução da biomassa nos vegetais.', 'ocorre nos vegetais, mas também em outros organismos, tais como fungos e cianobactérias.', 'produz o ATP usado pelas células animais.', 'contribui para a retirada de CO2 atmosférico, amenizando os efeitos do lançamento de gases estufa.', 'mostra como a maioria da energia solar que incide sobre a Terra é utilizada pelos seres vivos na produção de açúcares.']",D,True
113,questao_114,"Na tirinha de Mauricio de Sousa, os personagens Cebolinha e Cascão fazem uma brincadeira utilizando duas latas e um barbante. Ao perceberem que o som pode ser transmitido através do barbante, resolvem alterar o comprimento do barbante para ficar cada vez mais extenso. As demais condições permaneceram inalteradas durante a brincadeira.
[[placeholder]]
Na prática, à medida que se aumenta o comprimento do barbante, ocorre a redução de qual característica da onda sonora?","['Altura.', 'Período.', 'Amplitude.', 'Velocidade.', 'Comprimento de onda.']",C,True
114,questao_115,"Informações digitais — dados — são gravadas em discos ópticos, como CD e DVD, na forma de cavidades microscópicas. A gravação e a leitura óptica dessas informações são realizadas por um laser (fonte de luz monocromática). Quanto menores as dimensões dessas cavidades, mais dados são armazenados na mesma área do disco. O fator limitante para a leitura de dados é o espalhamento da luz pelo efeito de difração, fenômeno que ocorre quando a luz atravessa um obstáculo com dimensões da ordem de seu comprimento de onda. Essa limitação motivou o desenvolvimento de lasers com emissão em menores comprimentos de onda, possibilitando armazenar e ler dados em cavidades cada vez menores.
Em qual região espectral se situa o comprimento de onda do laser que otimiza o armazenamento e a leitura de dados em discos de uma mesma área?","['Violeta.', 'Azul.', 'Verde.', 'Vermelho.', 'Infravermelho.']",A,False
115,questao_116,"O bluetooth é uma tecnologia de comunicação sem fio, de curto alcance, presente em diferentes dispositivos eletrônicos de consumo. Ela permite que aparelhos eletrônicos diferentes se conectem e troquem dados entre si. No padrão bluetooth, denominado de Classe 2, as antenas transmitem sinais de potência igual a 2,4 miliwatts e possibilitam conectar dois dispositivos distanciados até 10metros. Considere que essas antenas se comportam como fontes puntiformes que emitem ondas eletromagnéticas esféricas e que a intensidade do sinal é calculada pela potência por unidade de área. Considere 3 como valor aproximado para pi.
Para que o sinal de bluetooth seja detectado pelas antenas, o valor mínimo de sua intensidade, em watt por metro quadrado, é mais próximo de","['2,0 × 10^–6', '2,0 × 10^–5', '2,4 × 10^–5', '2,4 × 10^–3', '2,4 × 10^–1']",A,False
116,questao_117,"A tecnologia de vacinas de RNA mensageiro (RNAm) é investigada há anos. Avanços científicos em genética molecular permitiram desenvolver uma vacina para controle da pandemia da covid-19 causada pelo vírus de RNA SARS-CoV-2. A vacina de RNAm tem sequências de genes do vírus. Entretanto, por ser muito instável, o RNAm deve ser recoberto por uma capa de lipídios que evita sua degradação e favorece sua ação. Dessa forma, o RNAm desempenhará sua função específica atuando no mesmo compartimento celular de sempre.
A imunização produzida por esse tipo de vacina é alcançada por meio da","['estimulação de leucócitos induzida pela capa lipídica contendo RNAm.', 'atuação do RNAm como sequestrador do vírus para o meio extracelular.', 'tradução do RNAm em proteína viral, desencadeando a resposta antigênica.', 'competição entre o RNAm vacinal e o RNA viral pelos sítios dos ribossomos.', 'incorporação do RNAm viral ao genoma do hospedeiro, gerando novo fenótipo.']",C,False
117,questao_118,"Na fertilização in vitro, espermatozoides são adicionados aos gametas femininos retirados de uma mulher. Após o período de incubação, a fecundação é favorecida pela ação de enzimas. Em um procedimento realizado, observou-se que nenhum dos gametas femininos foi fertilizado e, posteriormente, verificou-se que havia sido adicionado, equivocadamente, um coquetel de inibidores das enzimas do acrossomo, no lugar de um dos nutrientes constituintes do meio de cultura.
O coquetel de inibidores impediu o(a)","['formação do pronúcleo masculino.', 'início da divisão mitótica do zigoto.', 'término da segunda divisão meiótica do ovócito.', 'passagem do espermatozoide pela corona radiata e zona pelúcida.', 'fusão das membranas plasmáticas do ovócito e do espermatozoide.']",D,False
118,questao_119,"O fogão por indução funciona a partir do surgimento de uma corrente elétrica induzida no fundo da panela, com consequente transformação de energia elétrica em calor por efeito Joule. A principal vantagem desses fogões é a eficiência energética, que é substancialmente maior que a dos fogões convencionais.
A corrente elétrica mencionada é induzida por","['indução', 'condução.', 'campo elétrico variável.', 'campo magnético variável.', 'ressonância eletromagnética.']",D,False
119,questao_120,"Uma academia decide trocar gradualmente seus aparelhos de musculação. Agora, os frequentadores que utilizam os aparelhos do tipo 1 podem também utilizar os aparelhos do tipo 2, representados na figura, para elevar cargas correspondentes às massas M1 (no aparelho tipo 1) e M2 (no aparelho tipo 2), com velocidade constante. A fim de que o exercício seja realizado com a mesma força F vetorial, os usuários devem ser orientados a respeito da relação entre as cargas nos dois tipos de aparelhos, já que as polias fixas apenas mudam a direção das forças, enquanto a polia móvel divide as forças.
Em ambos os aparelhos, considere as cordas inextensíveis, as massas das polias e das cordas desprezíveis e que não há dissipação de energia.
[[placeholder]]
Para essa academia, qual deve ser a razão M2 dividido por M1 informada aos usuários?","['1/4', '1/5', '1', '2', '3']",D,True
120,questao_121,"## Efficacy of Selective Serotonin-Reuptake Inhibitors in Premenstrual Syndrome
Muitas mulheres sofrem com desconfortos nos dias que antecedem a menstruação, a chamada tensão pré-menstrual. Entre outros sintomas, podem ocorrer alterações de humor. Atualmente, acredita-se que os sintomas são resultado da queda na concentração do neurotransmissor serotonina, que, por sua vez, está relacionado com a diminuição na produção dos hormônios ovarianos estrógeno e progesterona, observada nessa fase do ciclo feminino.
A redução da produção desses hormônios nessa fase está relacionada com o(a)","['regressão do corpo lúteo ovariano.', 'diminuição na produção de ocitocina.', 'liberação do gameta feminino na ovulação.', 'aumento nos níveis dos hormônios LH e FSH.', 'elevação nos níveis sorológicos de adrenalina.']",A,False
121,questao_122,"As cetonas fazem parte de famílias olfativas encontradas em muitos alimentos. A molécula de hexan-3-ona é um exemplo desses compostos voláteis responsáveis pelo aroma, podendo ser obtida por processos energéticos realizados em meio ácido, na presença de oxidantes como o permanganato de potássio.
Para se produzir esse composto volátil em laboratório, deve-se oxidar a molécula de","['hexanal.', 'hexan-1-ol.', 'hexan-3-ol.', 'hex-1-en-1-ol.', 'ácido hexanoico.']",C,False
122,questao_123,"Durante a evolução das plantas, ocorreu uma transição do ambiente aquático para o ambiente terrestre graças ao surgimento de algumas estruturas que as tornaram independentes da água. Esse fato permitiu maior dispersão desse grupo de seres vivos, sendo possível observá-los em diferentes ambientes na atualidade.
Qual estrutura possibilitou a independência da água para a fecundação dos seres vivos citados acima?","['Fruto.', 'Esporo.', 'Semente.', 'Tubo polínico.', 'Vaso condutor.']",D,False
123,questao_124,"## Atualização da recomendação da Sociedade Portuguesa de Neonatologia
O vidro contendo alumínio em sua composição é um excelente material para acondicionar medicamentos e suplementos, porque pode ser esterilizado por aquecimento. No entanto, quando o medicamento ou suplemento contém substâncias que se ligam fortemente ao íon desse metal, a dissolução do alumínio é promovida em função do deslocamento do equilíbrio químico estabelecido entre a espécie imobilizada no vidro e a espécie em solução. Por essa razão, recomenda-se que suplementos de nutrição de recém-nascidos contendo gluconato de cálcio sejam acondicionados em embalagens plásticas, e não nesse tipo de vidro.
Caso esse suplemento seja acondicionado em embalagem desse tipo de vidro, o risco de contaminação por alumínio será maior se o(a)","['vidro do frasco for translúcido.', 'concentração de gluconato de cálcio for alta.', 'frasco de vidro apresentar uma maior espessura.', 'vidro for previamente esterilizado em altas temperaturas.', 'reação do alumínio com gluconato de cálcio for endotérmica.']",B,False
124,questao_125,"Barbatimão é o nome popular de uma árvore cuja casca é utilizada para fins medicinais. Essa casca é constituída principalmente de dois tecidos vegetais: periderme e floema. A extração da casca tem levado à morte muitos indivíduos dessa espécie, quando o corte retira um anel completo ao longo da circunferência do tronco. Aqueles que têm parte da casca retirada sem completar essa circunferência podem sobreviver.
A morte desses indivíduos, decorrente da retirada do anel completo da casca, é provocada pela interrupção da","['fotossíntese.', 'transpiração.', 'troca de gases.', 'formação de brotos.', 'nutrição das raízes.']",E,False
125,questao_126,"Um garoto comprou vários abacates na feira, mas descobriu que eles não estavam maduros o suficiente para serem consumidos. Sua mãe recomendou que ele colocasse os abacates em um recipiente fechado, pois isso aceleraria seu amadurecimento. Com certa dúvida, o garoto realizou esta experiência: colocou alguns abacates no recipiente e deixou os demais em uma fruteira aberta. Surpreendendo-se, ele percebeu que os frutos que estavam no recipiente fechado amadureceram mais rapidamente.
A aceleração desse processo é causada por","['acúmulo de gás etileno.', 'redução da umidade do ar.', 'aumento da concentração de CO2.', 'diminuição da intensidade luminosa.', 'isolamento do contato com O2 atmosférico.']",A,False
126,questao_127,"Há muito tempo são conhecidas espécies de lesmas-do-mar com uma capacidade ímpar: guardar parte da maquinaria das células das algas que consomem — os cloroplastos — e mantê-los funcionais dentro das suas próprias células, obtendo assim parte do seu alimento. Investigadores portugueses descobriram que essas lesmas-do-mar podem ser mais eficientes nesse processo do que as próprias algas que consomem.
Essa adaptação confere a esse organismo a capacidade de obter primariamente","['ácidos nucleicos.', 'carboidratos.', 'proteínas.', 'vitaminas.', 'lipídios.']",B,False
127,questao_128,"A leishmaniose visceral é uma zoonose causada por um protozoário do gênero Leishmania que é encontrado em diversos tecidos. Ela é transmitida ao homem de forma indireta, por vetores do ambiente doméstico. O cão é considerado um importante hospedeiro desse protozoário, podendo ou não apresentar os sintomas da doença, como perda de peso, anemia, ferimentos na pele, diarreia, conjuntivite e insuficiência renal. Em uma região que sofre com alta incidência dessa doença, uma campanha do centro de zoonoses buscou verificar a presença desse protozoário nos cães para tentar controlar a doença.
Em qual material biológico dos cães a presença desse protozoário representa risco de transmissão dessa zoonose?","['Urina.', 'Saliva.', 'Fezes.', 'Sangue.', 'Secreção ocular.']",D,False
128,questao_129,"Um professor lança uma esfera verticalmente para cima, a qual retorna, depois de alguns segundos, ao ponto de lançamento. Em seguida, lista em um quadro todas as possibilidades para as grandezas cinemáticas.

| Grandeza cinemática    | Módulo    | Sentido     |
|:-----------------------|:----------|:------------|
| Velocidade             | v≠ 0      | Para cima   |
| Velocidade             | v≠ 0       | Para baixo  |
| Velocidade             | v= 0      | Indefinido* |
| Aceleração             | a≠ 0      | Para cima   |
| Aceleração             | a≠ 0       | Para baixo  |
| Aceleração             | a= 0      | Indefinido* |
*Grandezas com módulo nulo não têm sentido definido.
Ele solicita aos alunos que analisem as grandezas cinemáticas no instante em que a esfera atinge a altura máxima, escolhendo uma combinação para os módulos e sentidos da velocidade e da aceleração.
A escolha que corresponde à combinação correta é","['v = zero e a ≠ zero para cima.', 'v ≠ 0 para cima e a = zero.', 'v = zero e a ≠ zero para baixo.', 'v ≠ zero para cima e a ≠ zero para cima.', 'v ≠ zero para baixo e a ≠ zero para baixo.']",C,False
129,questao_130,"O número de abelhas encontra-se em declínio em várias regiões do mundo, inclusive no Brasil, sendo que vários fatores contribuem para o colapso de suas colmeias. Nos Estados Unidos, bombas de sementes de espécies vegetais nativas têm sido utilizadas para combater o desaparecimento desses insetos. Elas são pequenas bolinhas recheadas com sementes, adubo e argila. Quando são arremessadas e ficam expostas ao sol e à chuva, germinam até mesmo em solo pouco fértil.
Esse método contribui para a preservação das abelhas porque","['reduz sua predação.', 'reduz o uso de pesticidas.', 'reduz a competição por abrigo.', 'aumenta a oferta de alimento.', 'aumenta os locais de reprodução.']",D,False
130,questao_131,"Os mais antigos cozinhavam o feijão na panela de ferro a fim de acabar com a palidez de seus filhos. Alguns chegavam até a colocar um prego enferrujado nesse cozimento para liberar o ferro contido nele. Sabe-se que esse elemento pode ser encontrado na sua forma metálica ou iônica, sendo essencial para a manutenção da vida humana.
As estratégias citadas eram utilizadas com o objetivo de","['tratar a diarreia.', 'prevenir a anemia.', 'evitar as verminoses.', 'remediar o raquitismo.', 'combater a febre amarela.']",B,False
131,questao_132,"A utilização de tecnologia nuclear é um tema bastante controverso, por causa do risco de acidentes graves, como aqueles ocorridos em Chernobyl (1986), em Goiânia (1987) e em Fukushima (2011). Apesar de muitas desvantagens, como a geração de resíduos tóxicos, a descontaminação ambiental dispendiosa em caso de acidentes e a utilização em armas nucleares, a geração de energia nuclear apresenta vantagens em comparação a outras fontes de energia.
 A geração dessa energia tem como característica:","['Formar resíduos facilmente recicláveis.', 'Promover o aumento do desmatamento.', 'Contribuir para a produção de chuva ácida.', 'Emitir gases tóxicos que são lançados no ambiente.', 'Produzir calor sem o consumo de combustíveis fósseis.']",E,False
