question_number,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135
210056842710,C,B,D,C,C,B,C,D,B,C,A,B,A,A,B,B,B,A,D,B,D,B,D,C,A,E,A,A,C,D,E,E,C,A,E,D,E,A,D,C,A,E,E,B,D
210055528784,C,A,D,C,C,C,D,E,A,D,A,C,C,B,A,C,B,A,C,E,D,D,E,E,E,E,B,E,C,D,E,E,B,B,E,E,A,C,D,B,B,B,B,D,C
210056976595,D,C,E,C,A,A,A,B,A,C,A,C,C,B,A,B,E,D,E,C,C,D,E,C,E,D,A,C,A,E,C,E,D,D,B,E,B,A,A,A,B,E,E,B,B
210055571593,A,D,D,C,A,C,A,E,E,C,A,E,B,C,E,A,B,A,B,C,B,A,D,D,E,C,B,D,D,E,C,C,D,D,A,D,B,E,E,A,B,B,E,A,A
210055753286,A,B,D,E,A,C,B,D,C,A,E,B,D,A,B,C,A,E,E,C,C,C,B,C,A,E,A,B,B,E,D,E,E,B,B,B,B,D,E,C,D,E,B,E,C
210056815589,D,C,A,D,B,B,C,C,B,B,E,A,A,B,C,D,C,D,C,C,D,D,D,B,B,E,A,D,A,E,D,C,E,C,A,C,A,C,E,B,C,D,B,C,A
210056456956,D,C,E,B,C,A,A,A,D,A,D,E,B,B,D,A,B,A,C,B,B,B,B,D,B,C,A,D,D,E,A,B,C,A,B,E,A,D,E,B,B,E,E,E,D
210056912053,C,B,E,A,D,C,A,E,E,B,A,A,E,B,C,B,E,B,C,A,D,E,E,C,C,D,B,B,C,E,C,E,B,D,B,C,A,D,E,B,B,E,C,D,D
210057605582,A,D,E,A,E,B,D,B,E,D,C,A,D,B,C,B,A,B,C,A,B,E,C,D,D,E,A,B,C,A,A,D,C,B,C,E,D,A,D,A,E,C,B,C,B
210057952013,E,D,E,D,C,B,A,A,E,D,A,C,D,C,A,E,C,B,C,E,C,D,E,A,E,D,A,A,B,E,E,C,A,E,B,B,C,E,D,A,E,A,D,A,B
210055759426,C,B,D,D,E,C,C,B,A,A,D,E,A,A,B,E,D,B,D,B,B,D,A,B,B,E,E,B,A,D,B,A,A,D,A,D,A,E,B,B,C,D,B,E,E
210057073856,C,D,D,D,D,C,A,C,D,C,B,A,D,C,A,C,B,A,C,B,B,D,A,C,B,C,B,D,A,C,A,D,A,C,A,D,C,B,B,C,A,D,B,D,A
210055218799,A,E,C,A,D,C,B,A,C,E,A,C,D,E,B,E,C,B,C,C,C,C,E,B,A,A,C,B,B,C,E,B,D,A,B,B,B,C,B,D,D,B,B,A,C
210057192492,E,D,E,D,C,C,D,D,B,D,E,A,C,A,B,D,B,A,E,E,A,E,B,D,E,D,A,B,D,A,B,C,D,A,D,D,B,C,D,D,E,A,B,E,B
210056830352,E,C,A,E,B,C,B,D,B,C,B,C,D,B,A,D,D,B,C,E,B,C,B,D,C,D,E,E,B,E,A,E,B,A,C,D,B,E,B,B,A,E,B,B,C
210056710251,C,D,D,E,C,E,E,E,B,C,A,B,B,A,C,A,C,D,C,B,D,C,E,C,E,D,E,B,C,A,B,E,B,D,C,E,A,E,C,B,E,D,C,A,D
210055187929,E,D,B,D,B,C,A,A,D,E,D,E,E,E,A,B,C,C,A,E,E,E,A,E,E,E,D,E,B,B,E,B,C,E,E,E,E,B,E,E,A,C,E,B,E
210057366584,A,A,D,C,C,B,D,A,D,B,B,C,C,C,A,D,C,A,E,C,C,D,E,A,D,D,A,E,C,D,A,B,B,E,E,E,E,E,D,A,D,E,E,E,E
210055060164,E,C,C,B,E,D,A,D,A,A,E,E,A,B,A,C,C,B,C,C,A,D,D,B,C,D,A,E,A,A,E,A,B,D,B,D,B,E,E,E,B,D,A,C,B
210056061267,A,A,C,D,E,E,A,B,A,A,E,E,D,A,E,A,B,A,A,C,E,E,A,A,B,C,A,C,A,E,A,B,B,C,A,E,A,B,A,B,A,A,B,C,A
210054636576,B,E,C,D,B,C,D,A,D,D,B,C,C,D,B,C,C,B,C,C,B,B,D,D,B,B,D,B,C,A,B,C,D,C,C,A,B,D,C,A,B,E,B,B,A
210057629353,D,B,E,C,D,C,E,B,C,C,A,E,C,E,A,E,B,B,C,C,D,E,E,D,E,E,A,A,C,E,D,B,C,A,B,D,C,E,B,E,B,E,D,A,C
210057139448,D,C,E,C,A,B,E,E,A,C,A,A,B,A,E,D,B,A,C,C,A,E,C,A,E,C,E,C,C,E,B,A,A,A,E,A,B,E,E,A,A,A,D,E,A
210057852383,D,E,B,D,D,D,A,C,D,E,E,B,B,D,C,A,C,D,C,E,C,C,C,D,B,D,A,B,D,E,E,D,B,A,E,D,B,C,D,D,C,D,B,C,C
210054980305,A,A,D,E,C,C,A,B,A,E,A,D,B,E,A,A,B,A,C,E,A,E,D,C,B,B,C,B,E,D,A,B,B,E,D,E,C,E,D,E,A,A,E,B,D
210055327700,E,C,D,A,C,E,A,B,E,B,D,C,A,B,C,A,B,C,C,E,C,A,B,D,C,E,E,B,C,D,C,B,E,D,C,B,A,E,C,C,B,D,D,C,A
210057623891,C,D,D,D,D,B,D,D,A,E,B,A,D,B,C,C,B,B,C,D,B,C,C,B,C,E,E,D,C,E,A,D,D,A,C,D,D,A,A,D,B,A,B,E,A
210057086666,E,D,E,C,D,E,B,A,E,A,C,A,D,C,D,A,D,B,C,C,A,E,E,B,A,E,C,D,B,E,A,B,A,C,A,D,E,C,E,C,A,B,B,D,A
210055912254,A,B,D,C,A,C,A,A,A,E,E,C,B,B,C,E,C,A,C,E,E,E,C,E,C,C,A,E,D,A,D,E,D,C,C,E,E,C,E,D,A,E,B,A,A
210056304237,E,E,D,A,C,C,A,D,E,C,B,C,B,D,D,A,C,D,C,C,D,B,D,B,B,D,D,C,A,B,B,C,E,A,A,B,A,C,D,C,D,A,C,E,B
210056882854,B,E,B,E,C,B,D,A,A,D,B,A,E,B,D,D,A,A,A,C,C,B,A,B,E,C,A,C,D,C,A,B,C,C,B,B,E,B,D,D,B,D,C,A,A
210056456115,A,C,B,E,D,C,C,D,B,D,B,D,B,D,C,A,A,C,C,C,C,B,D,E,A,C,D,A,D,C,B,E,D,C,B,E,A,D,B,D,E,A,C,D,C
210055052689,C,B,D,B,C,B,C,D,C,D,B,C,A,C,C,B,D,C,A,D,B,D,B,E,A,C,B,B,A,D,B,C,D,A,B,A,C,C,E,A,E,C,D,A,B
210056249597,E,E,B,E,E,C,C,A,B,A,D,A,B,D,A,D,D,C,C,E,A,E,B,C,E,D,C,E,E,A,C,A,D,E,C,A,B,E,E,D,E,D,B,C,D
210055097177,D,D,D,A,A,C,C,B,A,C,C,A,A,B,C,D,D,A,C,B,C,D,E,B,A,C,A,C,C,A,B,C,D,A,D,B,E,B,C,B,B,A,A,E,A
210055155521,D,C,C,A,D,C,A,A,C,C,E,A,B,E,A,C,B,D,C,A,B,D,D,B,B,D,E,E,D,E,A,D,C,A,A,C,C,E,B,B,B,E,B,C,E
210054782797,E,C,D,C,D,C,A,B,B,C,B,A,D,E,C,D,A,B,A,A,C,D,A,E,B,C,C,B,C,E,B,B,C,E,B,D,A,D,E,A,B,D,B,B,A
210056669503,C,D,E,D,D,B,E,A,B,E,B,C,B,B,C,B,B,C,A,C,C,E,C,D,D,E,E,B,A,D,A,B,E,A,B,B,D,E,D,B,C,A,B,D,B
210056058689,A,B,D,A,D,B,A,D,D,A,E,C,B,B,D,E,B,D,E,C,A,B,A,C,A,A,C,B,C,E,C,B,C,A,C,B,B,A,A,C,D,A,B,E,B
210055411333,C,C,E,B,E,C,A,A,A,E,E,A,D,C,C,A,A,C,C,E,A,D,E,D,B,C,B,B,B,A,A,E,C,A,B,C,D,A,A,C,D,E,D,A,C
210057343028,E,D,D,C,A,E,E,B,D,E,D,A,C,A,C,E,C,A,E,E,D,E,D,E,A,A,A,E,C,E,A,B,B,D,B,B,D,E,E,C,D,A,B,E,E
210055399828,C,B,D,A,E,B,C,D,B,D,A,B,A,C,D,E,B,A,E,E,C,E,E,C,D,E,E,A,C,D,C,D,E,E,D,B,B,C,D,C,E,A,B,C,A
210054760976,C,D,A,C,D,C,D,D,B,C,A,E,B,A,B,B,B,B,E,C,C,D,C,A,A,D,A,D,E,E,A,D,C,A,E,D,C,E,B,B,B,D,D,E,C
210057519467,D,C,A,C,D,B,D,A,A,C,B,A,A,B,C,E,C,C,C,A,B,B,E,B,D,D,A,B,D,E,D,E,C,A,E,E,A,E,D,E,D,B,B,D,D
210054801909,D,B,A,C,D,C,E,E,E,C,B,A,D,E,D,E,B,B,C,C,B,E,C,D,D,D,A,C,B,E,A,E,E,D,B,C,A,A,A,C,B,B,B,B,C
210056449837,A,B,D,C,B,A,A,C,D,A,E,C,C,A,B,A,E,A,C,C,A,D,.,C,C,E,B,D,A,B,E,D,A,D,B,C,D,B,E,A,D,D,C,A,B
210055339283,E,C,C,C,B,B,A,E,D,C,A,A,B,E,C,B,E,B,A,C,D,E,D,B,E,E,B,E,B,E,A,A,A,A,E,C,D,E,C,A,D,D,B,C,B
210054709262,A,C,D,A,C,C,D,B,B,C,E,C,B,C,A,D,B,B,C,C,C,C,C,B,A,E,A,D,B,C,B,B,D,A,E,B,D,E,C,D,B,E,A,D,B
210054661254,C,A,D,A,C,C,A,D,A,A,A,D,C,A,A,A,C,C,A,C,A,B,A,C,C,D,A,A,D,A,C,C,B,D,B,B,A,A,E,A,A,A,B,C,B
210056739585,A,A,B,B,B,A,C,C,C,D,D,A,D,C,E,E,C,C,D,C,B,B,C,D,A,D,E,C,B,E,B,E,D,E,C,E,D,E,A,D,A,E,B,C,B
210054618641,C,C,D,A,E,B,A,D,D,C,B,A,D,B,C,C,C,A,D,E,D,E,D,B,E,E,A,B,C,E,C,E,D,A,C,C,B,D,D,C,E,E,D,B,C
210054796227,A,E,B,D,C,B,A,B,E,A,E,D,D,B,C,A,B,D,E,C,E,D,A,C,E,D,D,D,C,E,C,E,A,A,C,B,E,B,A,A,E,A,E,A,B
210056858371,A,D,A,C,D,B,D,D,C,A,E,A,C,B,D,B,C,B,D,C,C,D,E,C,C,C,A,C,B,E,B,D,D,A,A,D,B,D,D,D,D,D,D,D,D
210055329325,C,C,E,C,D,C,A,D,A,C,A,A,A,C,B,B,C,A,C,A,C,E,E,C,D,D,D,C,C,B,B,D,C,A,C,B,A,E,D,C,B,A,D,B,D
210057175427,D,B,A,C,D,C,E,D,E,D,A,A,D,E,D,E,D,C,E,C,A,B,C,B,C,D,A,E,E,E,C,D,A,A,A,C,C,A,D,E,B,E,D,E,B
210055002011,A,C,D,E,A,B,A,E,A,D,B,B,A,B,C,A,E,A,E,B,B,C,D,C,B,A,A,B,E,C,A,B,D,E,C,A,E,A,E,B,B,D,A,D,A
210057406713,D,C,E,C,B,B,D,D,A,C,E,E,D,E,A,B,B,A,A,C,D,C,B,D,C,D,A,A,A,E,B,E,A,D,A,D,C,A,B,A,B,E,C,D,A
210054805422,A,D,E,D,C,C,E,D,D,C,A,A,A,C,A,A,B,C,C,C,A,D,D,B,E,D,B,B,A,E,E,C,A,D,B,D,B,C,C,C,B,A,E,E,C
210055408030,A,D,D,B,E,C,A,E,C,E,B,B,A,D,C,B,D,D,C,E,B,B,D,D,A,D,A,E,B,C,D,B,D,E,D,B,A,D,A,B,E,C,D,A,D
210057619405,D,A,D,D,C,D,D,B,B,C,A,A,D,B,B,E,E,E,C,C,C,B,B,B,A,A,A,D,D,D,A,A,A,B,C,C,C,D,D,E,B,A,C,A,B
210054589927,A,C,B,A,E,C,B,D,A,B,B,C,B,B,D,B,C,B,C,C,C,E,B,A,D,A,A,A,C,A,A,E,D,E,B,A,A,A,C,B,A,C,D,C,C
210054660518,D,E,E,C,D,B,A,B,B,C,E,C,A,B,D,B,E,C,C,C,B,D,D,D,C,D,E,B,D,E,B,E,E,C,D,C,A,E,C,A,D,E,B,A,A
210054619239,D,B,A,C,D,B,D,E,A,C,E,A,B,B,B,A,E,B,C,C,B,D,E,C,C,D,A,E,C,D,A,B,E,C,C,D,B,B,B,A,B,E,E,B,D
210057054373,A,B,E,E,A,C,D,A,C,D,D,A,E,C,E,B,C,C,B,A,E,A,C,E,A,C,C,B,E,D,A,B,D,B,D,E,B,D,B,A,B,C,B,D,A
210057957746,A,A,D,E,B,B,C,C,D,C,A,A,E,E,A,D,C,A,E,A,D,D,E,C,A,E,E,A,A,E,B,B,A,D,E,D,C,E,D,D,B,E,*,A,E
210057331173,A,C,A,A,A,C,E,E,D,A,D,C,D,A,A,D,D,C,E,B,C,E,E,C,C,A,B,D,E,E,B,C,E,D,B,E,A,B,C,C,E,A,B,E,A
210057774350,C,D,B,C,E,C,B,D,D,C,B,C,B,D,C,C,C,C,A,C,A,D,C,E,E,E,A,E,C,E,B,C,A,B,D,E,A,C,E,D,A,A,E,C,A
210055047728,C,B,D,A,D,B,A,C,B,C,A,A,B,E,D,A,C,A,D,C,E,E,E,C,A,D,E,A,D,D,D,B,E,A,B,B,D,A,A,E,B,E,B,C,B
210057076355,E,E,B,B,B,A,B,C,A,D,B,A,B,B,E,C,B,A,D,C,C,B,E,C,B,E,C,E,C,E,D,E,C,E,D,D,A,E,E,A,B,D,C,E,D
210057717245,E,C,B,D,B,D,C,D,C,D,B,C,A,C,D,D,B,B,E,D,E,D,A,D,B,D,D,A,C,B,E,C,E,B,B,B,D,E,D,C,A,A,B,C,E
210055512209,E,C,E,D,D,B,E,B,D,C,B,C,B,A,B,A,B,C,D,C,A,C,C,C,E,A,B,E,B,C,D,B,C,E,A,B,B,E,D,E,B,A,D,C,B
210055833299,A,D,E,D,A,A,B,B,D,D,A,D,A,C,C,E,B,C,E,E,B,C,D,A,C,E,A,E,D,E,C,B,D,A,C,D,B,E,B,D,C,E,B,A,A
210054847619,C,D,B,C,B,C,B,C,A,A,B,A,B,B,D,D,B,B,C,D,C,C,C,D,B,D,D,B,B,D,C,E,B,B,B,A,B,E,E,E,B,C,C,B,B
210055178677,E,D,D,D,B,C,A,A,B,A,A,C,B,B,A,A,C,C,E,C,A,B,D,D,A,A,E,B,C,C,A,D,D,A,D,A,B,C,C,E,B,A,B,A,C
210054737787,C,D,E,A,C,E,A,C,E,A,A,A,D,A,A,A,D,A,A,C,A,B,A,C,B,A,E,E,A,E,E,B,C,E,A,B,B,E,B,A,A,A,E,A,E
210057499319,D,A,D,C,D,B,E,C,C,C,A,C,D,B,B,C,D,B,C,C,B,B,E,C,E,D,E,A,A,E,E,C,A,C,B,D,A,A,B,A,C,A,D,C,B
210057710399,E,B,E,C,D,C,A,B,B,E,B,A,D,D,C,B,E,B,C,C,D,D,B,D,C,D,E,D,C,E,C,D,E,B,A,A,B,A,B,C,B,B,C,C,D
210055205754,A,C,C,A,E,A,A,B,C,E,A,C,E,B,B,A,C,A,C,B,D,A,C,E,A,E,E,E,B,C,C,B,C,D,B,A,B,C,D,B,C,E,D,A,B
210055329327,D,D,C,C,C,C,E,D,D,D,D,D,B,B,D,D,D,D,A,E,D,D,E,D,D,E,A,D,D,E,D,D,D,D,C,D,D,E,D,D,B,D,C,D,D
210055216596,C,C,E,D,B,C,D,B,B,C,A,C,B,B,D,C,C,C,C,C,D,D,E,D,C,A,D,D,D,D,C,C,C,C,C,C,C,C,C,C,C,C,B,C,C
210057735987,D,B,D,B,C,B,B,B,A,E,B,C,B,B,D,B,C,C,C,C,C,D,A,D,D,D,B,C,D,E,E,A,B,A,D,E,A,A,C,C,E,E,B,B,E
210054754202,E,C,B,C,E,D,D,B,C,E,E,E,A,B,E,C,C,B,D,C,A,C,D,C,A,A,C,D,E,B,C,A,E,A,E,C,B,C,B,C,B,C,B,D,C
210057418880,C,B,D,C,D,A,A,B,B,B,B,A,D,C,B,B,E,B,C,C,A,D,D,D,E,D,A,A,B,D,B,C,D,A,B,E,A,A,B,C,B,E,D,C,A
210055466710,C,D,E,A,C,B,E,E,E,C,B,A,A,B,D,B,A,C,E,C,D,D,C,A,E,D,A,B,C,E,B,D,C,A,B,E,E,D,B,A,C,A,C,D,B
210055757373,C,D,C,C,A,C,E,E,E,A,E,C,D,A,C,C,E,B,E,E,D,A,A,D,D,C,A,C,B,D,B,B,E,E,D,D,B,A,D,B,C,A,C,B,C
210055947995,A,A,A,C,D,C,A,B,B,C,E,A,B,C,C,B,B,D,B,C,B,B,D,B,E,D,A,E,B,D,B,E,A,A,B,C,E,A,C,A,A,A,B,A,B
210057318368,D,C,B,D,C,C,E,B,E,C,B,A,A,D,A,A,B,B,E,E,A,C,D,B,C,B,D,E,B,E,D,D,C,D,C,D,A,C,D,C,B,A,A,C,D
210055617841,E,B,D,D,C,C,D,B,A,D,B,C,D,B,A,A,B,B,A,D,A,D,D,D,E,E,A,E,A,D,D,B,A,B,B,D,A,E,B,A,E,B,B,E,D
210055542127,E,D,C,D,C,C,A,B,A,C,A,A,A,A,C,B,D,D,C,A,A,D,C,C,C,E,E,C,A,C,C,D,A,C,C,B,B,C,B,C,A,A,C,C,B
210056083452,A,D,D,C,D,B,B,A,B,E,B,A,A,B,B,C,D,E,C,C,D,A,B,E,D,E,B,D,C,E,B,D,D,B,D,A,D,A,B,A,B,A,E,B,A
210057719016,E,D,D,C,E,A,D,D,C,C,A,C,E,A,C,B,E,B,C,A,D,B,E,D,D,E,B,D,A,E,A,E,B,D,A,B,A,E,B,B,B,C,D,C,A
210054502166,D,C,D,A,E,B,C,A,E,E,A,D,B,E,D,E,C,D,C,A,C,D,E,B,C,D,A,E,B,D,C,A,D,C,B,A,C,E,E,B,C,E,B,C,D
210055717750,A,E,E,C,D,C,A,A,E,C,A,A,D,E,B,B,E,A,E,C,A,E,C,E,A,D,E,E,E,A,A,D,D,A,E,B,B,E,B,A,A,E,B,E,B
210057587856,E,A,A,D,A,B,A,A,A,A,A,A,D,C,E,A,A,C,C,E,E,A,A,A,A,A,A,A,A,A,B,A,A,A,A,B,B,A,A,A,A,E,A,A,A
210056341856,B,D,B,B,C,D,A,D,E,D,B,D,B,C,C,A,C,C,D,C,A,E,D,E,C,E,C,D,A,D,E,E,C,D,B,B,B,D,D,E,E,B,C,D,B
210055218459,C,B,D,D,E,C,A,C,C,A,E,C,D,B,C,E,C,A,C,C,A,A,D,E,A,B,E,E,D,*,E,A,B,B,C,E,C,B,D,D,B,C,B,D,A
210055248316,B,B,B,B,B,B,C,C,C,C,B,B,D,C,C,A,A,B,C,B,A,E,E,A,A,D,C,E,E,E,A,B,B,D,C,A,A,A,A,C,C,A,C,C,C
210055823336,A,E,D,B,E,C,A,E,D,D,B,A,C,C,B,C,D,C,E,C,B,C,E,B,C,E,E,A,B,A,E,B,D,A,E,B,E,C,D,C,C,A,B,D,B
210056652072,A,C,A,C,D,C,E,C,E,C,E,A,C,B,C,C,A,C,C,E,B,E,B,C,A,C,B,E,D,E,B,B,E,A,D,C,A,A,D,A,B,E,C,E,B
210057816412,A,D,B,A,C,B,D,C,E,A,A,C,B,D,E,B,D,B,C,E,B,C,D,B,C,A,E,C,A,C,D,E,C,D,B,A,B,D,B,D,E,D,A,E,B
210057227088,B,E,D,B,B,C,A,D,D,A,C,C,A,B,E,A,C,A,E,D,D,B,C,C,C,C,C,C,D,D,B,B,C,C,B,B,A,D,D,D,B,B,B,B,B
210055246532,C,D,E,D,D,C,A,B,E,C,A,E,A,A,C,B,B,C,B,C,B,D,C,D,D,D,A,C,D,E,A,B,A,A,A,B,B,C,D,A,B,A,D,A,A
210056474810,E,D,D,A,A,C,A,D,B,C,B,C,A,B,B,B,A,B,C,B,B,D,B,D,B,C,E,B,C,A,C,A,D,E,C,E,A,E,E,D,A,E,B,B,B
210054745558,B,C,D,C,E,C,E,D,B,D,E,C,E,B,A,B,E,D,B,C,E,E,B,D,E,E,B,A,C,D,A,B,D,E,D,A,D,D,D,B,D,D,C,B,D
210055058499,D,C,E,C,E,C,A,D,D,D,D,C,C,C,B,C,D,C,E,E,A,D,D,D,B,C,E,C,C,C,D,B,E,E,C,B,B,E,E,A,C,A,D,C,B
210057649943,A,B,D,D,E,B,D,A,A,A,A,A,B,A,E,A,D,A,A,A,E,A,A,E,A,C,D,C,E,D,E,A,A,A,E,E,A,C,A,A,A,B,B,B,A
210055873155,A,C,B,E,C,A,D,C,D,E,B,D,B,E,C,A,B,D,A,E,A,D,C,C,E,E,D,A,B,C,C,B,A,D,C,C,C,E,B,E,A,B,D,E,B
210057211989,A,B,E,D,E,A,A,A,E,C,A,E,D,B,B,E,C,D,C,A,A,E,E,C,E,E,A,D,B,B,E,C,E,A,B,D,B,C,B,E,C,E,B,D,D
210056233211,B,A,D,E,E,C,B,C,A,D,B,D,E,B,D,A,A,A,D,E,C,B,C,E,D,B,.,A,D,E,A,C,A,E,D,B,C,B,D,E,A,*,D,*,C
210057100951,D,B,E,C,D,C,A,E,C,C,B,E,B,C,B,B,B,B,C,C,B,D,D,B,E,D,A,B,B,D,C,B,A,A,A,D,C,E,B,A,E,C,B,B,B
210054592534,D,E,D,C,B,D,A,C,A,A,A,C,D,B,A,B,C,D,A,C,C,E,B,C,A,B,C,C,C,A,C,B,C,D,C,A,D,B,C,C,C,D,D,B,C
210055182175,D,C,E,A,E,B,A,B,C,E,A,C,D,C,A,A,B,A,B,D,E,C,C,D,A,A,E,D,B,C,B,C,D,B,A,B,E,D,D,A,D,C,B,A,D
210055616708,D,C,E,A,A,C,A,D,C,C,E,E,D,E,D,B,D,A,D,A,A,D,E,C,A,D,A,E,B,D,B,B,D,A,A,C,B,C,B,C,C,E,C,A,C
210055537132,D,B,E,C,D,B,E,B,C,C,B,E,B,A,A,A,A,C,C,C,B,B,D,C,B,E,A,E,E,E,A,D,A,C,B,E,A,E,D,D,B,E,D,D,A
210057323115,D,B,E,C,D,C,A,C,C,C,A,E,C,E,C,D,C,E,D,C,B,D,E,D,D,D,A,E,B,E,A,E,C,C,D,E,C,A,C,A,D,B,D,D,B
210056701433,A,D,E,B,E,D,B,D,C,E,E,C,E,C,C,A,E,B,C,B,A,E,A,E,A,A,B,B,B,D,D,E,B,D,E,E,E,E,B,B,D,B,E,B,B
210055940324,D,C,E,A,D,A,D,A,E,D,E,C,E,C,C,B,D,E,E,D,E,B,D,D,B,E,A,A,C,B,B,A,B,B,E,B,A,C,D,A,D,A,B,C,B
210056558772,C,D,E,D,C,C,A,B,E,C,D,A,D,B,D,B,B,C,C,A,A,E,D,D,C,E,B,D,B,D,C,E,B,A,C,D,C,E,D,B,C,E,D,C,A
210056646220,C,D,E,C,A,C,A,B,C,D,A,A,C,C,C,A,D,B,C,C,A,C,D,D,B,B,C,C,D,C,B,B,D,A,C,C,A,B,B,C,C,D,B,B,D
210057142739,C,A,A,D,E,C,C,C,C,C,A,B,A,D,C,C,A,B,C,C,C,A,A,B,B,B,C,C,A,D,B,B,B,C,C,A,C,A,D,B,B,D,D,C,B
210056716102,D,A,C,B,D,E,A,C,E,B,E,C,A,E,B,C,A,D,C,A,E,A,C,D,E,A,C,E,B,E,B,D,A,C,D,D,A,B,C,E,A,A,D,B,E
210055704948,A,C,C,C,D,C,B,A,D,D,B,A,B,B,E,B,B,D,C,A,B,B,C,D,E,D,A,A,D,D,A,A,D,B,C,C,E,D,B,E,B,E,D,C,B
210054544868,C,D,B,A,C,C,A,D,E,A,A,C,D,B,E,A,B,C,A,C,E,D,D,E,E,D,A,E,A,E,D,D,A,B,E,E,C,C,B,B,E,C,B,E,A
210056355832,C,D,D,A,C,E,D,C,D,C,D,B,B,C,E,E,C,C,E,E,C,D,E,B,B,C,E,C,E,E,A,C,D,E,E,B,E,D,E,C,C,C,B,A,D
210054849674,B,C,B,D,D,C,A,B,C,C,E,A,B,B,C,C,A,A,C,D,D,D,C,B,E,E,A,D,B,D,B,D,B,D,E,B,D,E,E,A,B,C,B,B,A
210056782233,D,A,C,C,D,B,A,A,B,C,A,B,B,E,E,E,C,B,C,C,C,D,D,D,C,D,A,D,B,E,D,C,B,A,B,B,A,E,C,E,A,E,B,C,E
210056359103,A,D,C,B,B,C,E,E,D,A,B,A,A,B,C,E,C,B,C,A,B,E,E,A,C,B,E,A,A,E,A,E,A,A,E,A,B,E,A,D,D,A,E,D,B
210057779204,D,E,C,B,B,A,A,D,A,E,C,C,A,B,A,D,A,D,C,E,B,C,A,B,D,E,E,B,A,A,B,E,B,E,D,B,A,B,C,A,B,E,A,E,A
210057688969,C,C,D,C,A,A,C,B,A,E,A,A,A,B,C,C,B,B,E,E,C,D,E,E,A,C,E,A,C,D,B,C,D,A,C,A,B,B,E,C,B,C,B,D,A
210057515777,E,C,D,A,C,C,E,B,C,E,C,A,A,E,D,C,C,B,A,E,D,A,B,C,C,E,D,A,C,C,B,B,C,E,C,D,A,B,C,A,B,D,A,E,A
210057749910,D,A,D,E,A,B,C,A,D,C,A,E,C,B,A,A,D,D,B,D,A,A,C,E,E,C,A,A,B,C,D,A,C,D,C,B,B,A,E,D,C,B,D,D,A
210057856957,C,D,D,E,B,B,C,A,A,C,B,A,A,C,D,C,B,B,E,E,C,A,E,C,E,C,E,C,C,D,D,C,D,B,D,B,B,D,B,C,B,B,E,C,B
210054623520,A,D,D,B,E,B,A,B,C,C,A,C,A,B,C,E,D,D,E,E,C,A,D,C,A,E,B,E,D,E,A,E,B,D,D,E,E,B,C,A,B,D,A,C,B
210054482510,A,E,D,E,C,C,D,B,D,E,E,A,D,B,E,D,D,D,A,E,C,B,C,B,A,E,A,B,C,E,E,B,D,D,D,E,B,C,E,A,B,B,E,E,B
210055345139,D,A,A,B,D,A,A,C,D,D,E,C,D,B,C,E,B,C,D,C,B,C,A,D,A,C,C,A,D,D,A,C,B,A,E,C,D,B,E,C,E,A,B,B,A
210056019058,E,C,E,B,A,C,A,A,B,D,D,C,D,B,E,C,B,D,C,B,A,E,D,E,A,E,B,A,E,A,C,C,B,E,D,D,E,C,D,B,C,C,A,D,B
210056142296,D,C,D,C,C,C,A,B,E,A,D,B,B,C,B,B,C,D,D,B,C,E,E,E,C,C,E,C,E,B,E,C,D,A,C,C,C,B,E,A,B,E,A,A,.
210057241988,A,D,D,C,A,B,A,B,A,D,A,A,B,A,D,B,C,D,C,A,B,B,C,B,B,E,A,E,C,E,A,C,A,A,B,D,C,E,D,B,B,E,D,C,B
210055391078,C,B,D,C,A,D,B,A,B,B,C,A,B,E,C,D,C,C,C,B,C,C,D,B,A,B,C,C,B,B,B,C,D,A,D,C,E,C,D,A,B,C,D,C,A
210054939191,A,C,D,D,C,D,B,E,A,E,B,A,B,D,D,E,D,A,C,C,B,C,C,D,A,D,E,E,C,C,B,A,E,E,C,B,B,E,B,A,C,E,C,D,C
210056097343,D,C,E,C,D,C,E,B,A,D,A,D,D,C,D,B,B,D,A,B,A,D,D,D,C,D,A,E,D,E,E,E,D,A,D,D,B,E,B,C,B,B,C,C,A
210056853768,B,A,D,E,C,C,A,A,C,B,D,A,A,B,C,B,E,C,C,A,E,D,D,B,D,B,D,D,C,A,E,B,E,C,A,A,B,C,E,D,B,A,B,E,A
210056455120,C,E,B,D,B,B,A,E,B,C,A,C,B,A,E,C,C,A,E,C,C,D,C,B,D,B,A,B,B,D,C,D,C,A,E,C,A,D,D,D,D,C,D,C,D
210055789111,D,E,E,E,C,C,E,D,A,D,B,B,B,C,D,B,C,C,E,E,A,B,C,C,D,E,A,D,A,E,E,B,A,C,D,B,D,C,B,A,E,E,B,D,A
210057329422,B,C,D,A,D,D,D,B,D,A,E,A,B,C,C,A,C,D,C,C,A,B,D,D,D,D,A,E,B,E,B,B,A,C,B,B,B,E,B,C,A,D,C,B,A
210056972682,A,D,D,C,C,C,A,B,B,C,E,A,D,B,E,D,A,A,B,A,B,A,A,C,C,A,E,A,A,B,A,B,A,A,C,A,A,C,A,C,E,B,B,A,E
